Trip ID,Duration,Start Time,End Time,Starting Station ID,Starting Station Latitude,Starting Station Longitude,Ending Station ID,Ending Station Latitude,Ending Station Longitude,Bike ID,Plan Duration,Trip Route Category,Passholder Type,Starting Lat-Long,Ending Lat-Long
2039538,660,2016-07-08T13:10:00,2016-07-08T13:21:00,3063,34.0491982,-118.25283,3076,34.0405998,-118.25384,6056,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.25384', 'latitude': '34.0405998', 'needs_recoding': False}"
2039535,540,2016-07-08T13:13:00,2016-07-08T13:22:00,3035,34.0484009,-118.26095,3055,34.0441589,-118.25158,6203,365,One Way,Flex Pass,"{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}","{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}"
2039518,480,2016-07-08T13:17:00,2016-07-08T13:25:00,3049,34.0569687,-118.25359,3042,34.0493011,-118.23881,5862,30,One Way,Monthly Pass,"{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
2043907,5640,2016-07-08T13:21:00,2016-07-08T14:55:00,3028,34.0583191,-118.24609,3068,34.0531998,-118.25095,5970,30,One Way,Monthly Pass,"{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}","{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}"
2039497,300,2016-07-08T13:26:00,2016-07-08T13:31:00,3028,34.0583191,-118.24609,3065,34.0605583,-118.23833,6015,365,One Way,Flex Pass,"{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}","{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}"
2039496,600,2016-07-08T13:30:00,2016-07-08T13:40:00,3042,34.0493011,-118.23881,3014,34.0566101,-118.23721,5862,30,One Way,Monthly Pass,"{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}","{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}"
2039495,900,2016-07-08T13:31:00,2016-07-08T13:46:00,3021,34.0456085,-118.23703,3063,34.0491982,-118.25283,5861,365,One Way,Flex Pass,"{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2039492,1320,2016-07-08T13:35:00,2016-07-08T13:57:00,3051,34.0454216,-118.25352,3016,34.0528984,-118.24156,5821,30,One Way,Monthly Pass,"{'longitude': '-118.25352', 'latitude': '34.0454216', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2039476,540,2016-07-08T13:40:00,2016-07-08T13:49:00,3076,34.0405998,-118.25384,3062,34.0477486,-118.24317,6026,365,One Way,Flex Pass,"{'longitude': '-118.25384', 'latitude': '34.0405998', 'needs_recoding': False}","{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}"
2039475,900,2016-07-08T13:41:00,2016-07-08T13:56:00,3036,34.0391884,-118.23253,3007,34.0504799,-118.25459,5886,365,One Way,Flex Pass,"{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}","{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}"
2043876,1260,2016-07-08T13:41:00,2016-07-08T14:02:00,3075,34.0421104,-118.25619,3007,34.0504799,-118.25459,6677,30,One Way,Monthly Pass,"{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}","{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}"
2043875,1260,2016-07-08T13:42:00,2016-07-08T14:03:00,3075,34.0421104,-118.25619,3007,34.0504799,-118.25459,6565,30,One Way,Monthly Pass,"{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}","{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}"
2043874,1080,2016-07-08T13:43:00,2016-07-08T14:01:00,3042,34.0493011,-118.23881,3068,34.0531998,-118.25095,6213,30,One Way,Monthly Pass,"{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}","{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}"
2043872,960,2016-07-08T13:45:00,2016-07-08T14:01:00,3055,34.0441589,-118.25158,3022,34.0460701,-118.23309,6203,30,One Way,Monthly Pass,"{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}","{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}"
2043848,780,2016-07-08T13:53:00,2016-07-08T14:06:00,3056,34.0374603,-118.26538,3006,34.0455399,-118.25667,5899,30,One Way,Monthly Pass,"{'longitude': '-118.26538', 'latitude': '34.0374603', 'needs_recoding': False}","{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}"
2043846,840,2016-07-08T13:55:00,2016-07-08T14:09:00,3063,34.0491982,-118.25283,3066,34.0633888,-118.23616,5861,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.23616', 'latitude': '34.0633888', 'needs_recoding': False}"
2043842,480,2016-07-08T14:05:00,2016-07-08T14:13:00,3066,34.0633888,-118.23616,3023,34.0509109,-118.24097,6151,30,One Way,Monthly Pass,"{'longitude': '-118.23616', 'latitude': '34.0633888', 'needs_recoding': False}","{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}"
2043830,660,2016-07-08T14:08:00,2016-07-08T14:19:00,3030,34.0519409,-118.24353,3038,34.0468216,-118.24835,5916,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}"
2043811,540,2016-07-08T14:12:00,2016-07-08T14:21:00,3034,34.0420609,-118.26338,3069,34.0508804,-118.24825,6447,30,One Way,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}"
2043805,300,2016-07-08T14:13:00,2016-07-08T14:18:00,3040,34.0535698,-118.26636,3052,34.0511017,-118.26456,6110,30,One Way,Monthly Pass,"{'longitude': '-118.26636', 'latitude': '34.0535698', 'needs_recoding': False}","{'longitude': '-118.26456', 'latitude': '34.0511017', 'needs_recoding': False}"
2043800,1080,2016-07-08T14:17:00,2016-07-08T14:35:00,3065,34.0605583,-118.23833,3005,34.0485497,-118.25905,6621,365,One Way,Flex Pass,"{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2043801,1860,2016-07-08T14:17:00,2016-07-08T14:48:00,3036,34.0391884,-118.23253,3036,34.0391884,-118.23253,6295,30,Round Trip,Monthly Pass,"{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}","{'longitude': '-118.23253', 'latitude': '34.0391884', 'needs_recoding': False}"
2043799,720,2016-07-08T14:19:00,2016-07-08T14:31:00,3065,34.0605583,-118.23833,3049,34.0569687,-118.25359,5996,30,One Way,Monthly Pass,"{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}","{'longitude': '-118.25359', 'latitude': '34.0569687', 'needs_recoding': False}"
2043798,300,2016-07-08T14:22:00,2016-07-08T14:27:00,3022,34.0460701,-118.23309,3062,34.0477486,-118.24317,6203,30,One Way,Monthly Pass,"{'longitude': '-118.23309', 'latitude': '34.0460701', 'needs_recoding': False}","{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}"
2043797,420,2016-07-08T14:26:00,2016-07-08T14:33:00,3005,34.0485497,-118.25905,3029,34.048851,-118.24642,6412,30,One Way,Monthly Pass,"{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}","{'longitude': '-118.24642', 'latitude': '34.048851', 'needs_recoding': False}"
2043796,360,2016-07-08T14:29:00,2016-07-08T14:35:00,3020,34.0310516,-118.26709,3019,34.0386086,-118.26086,5969,30,One Way,Monthly Pass,"{'longitude': '-118.26709', 'latitude': '34.0310516', 'needs_recoding': False}","{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}"
2043795,360,2016-07-08T14:31:00,2016-07-08T14:37:00,3068,34.0531998,-118.25095,3035,34.0484009,-118.26095,5879,30,One Way,Monthly Pass,"{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2043794,360,2016-07-08T14:32:00,2016-07-08T14:38:00,3030,34.0519409,-118.24353,3021,34.0456085,-118.23703,6450,30,One Way,Monthly Pass,"{'longitude': '-118.24353', 'latitude': '34.0519409', 'needs_recoding': False}","{'longitude': '-118.23703', 'latitude': '34.0456085', 'needs_recoding': False}"
2043789,660,2016-07-08T14:37:00,2016-07-08T14:48:00,3062,34.0477486,-118.24317,3018,34.0437317,-118.26014,6531,30,One Way,Monthly Pass,"{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}","{'longitude': '-118.26014', 'latitude': '34.0437317', 'needs_recoding': False}"
2043791,420,2016-07-08T14:37:00,2016-07-08T14:44:00,3019,34.0386086,-118.26086,3020,34.0310516,-118.26709,6603,30,One Way,Monthly Pass,"{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}","{'longitude': '-118.26709', 'latitude': '34.0310516', 'needs_recoding': False}"
2043790,540,2016-07-08T14:37:00,2016-07-08T14:46:00,3038,34.0468216,-118.24835,3038,34.0468216,-118.24835,6634,30,Round Trip,Monthly Pass,"{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}","{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}"
2043788,300,2016-07-08T14:41:00,2016-07-08T14:46:00,3067,34.0451813,-118.25024,3069,34.0508804,-118.24825,5721,30,One Way,Monthly Pass,"{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}","{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}"
2048320,1140,2016-07-08T14:44:00,2016-07-08T15:03:00,3014,34.0566101,-118.23721,3028,34.0583191,-118.24609,6272,30,One Way,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}"
2048318,1140,2016-07-08T14:44:00,2016-07-08T15:03:00,3014,34.0566101,-118.23721,3028,34.0583191,-118.24609,6254,30,One Way,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}"
2043785,720,2016-07-08T14:44:00,2016-07-08T14:56:00,3069,34.0508804,-118.24825,3034,34.0420609,-118.26338,6360,30,One Way,Monthly Pass,"{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}","{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}"
2048317,540,2016-07-08T14:52:00,2016-07-08T15:01:00,3034,34.0420609,-118.26338,3034,34.0420609,-118.26338,6031,30,Round Trip,Monthly Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}"
2048315,360,2016-07-08T14:57:00,2016-07-08T15:03:00,3035,34.0484009,-118.26095,3031,34.0447006,-118.25244,6059,30,One Way,Monthly Pass,"{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}","{'longitude': '-118.25244', 'latitude': '34.0447006', 'needs_recoding': False}"
2048316,1500,2016-07-08T14:57:00,2016-07-08T15:22:00,3042,34.0493011,-118.23881,3042,34.0493011,-118.23881,6308,30,Round Trip,Monthly Pass,"{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
2048307,1200,2016-07-08T14:59:00,2016-07-08T15:19:00,3014,34.0566101,-118.23721,3035,34.0484009,-118.26095,6298,30,One Way,Monthly Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2048303,600,2016-07-08T14:59:00,2016-07-08T15:09:00,3062,34.0477486,-118.24317,3042,34.0493011,-118.23881,6026,30,One Way,Monthly Pass,"{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
2048308,1080,2016-07-08T14:59:00,2016-07-08T15:17:00,3014,34.0566101,-118.23721,3074,34.0441704,-118.26117,5862,365,One Way,Flex Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.26117', 'latitude': '34.0441704', 'needs_recoding': False}"
2048283,600,2016-07-08T15:02:00,2016-07-08T15:12:00,3023,34.0509109,-118.24097,3066,34.0633888,-118.23616,5945,30,One Way,Monthly Pass,"{'longitude': '-118.24097', 'latitude': '34.0509109', 'needs_recoding': False}","{'longitude': '-118.23616', 'latitude': '34.0633888', 'needs_recoding': False}"
2048278,960,2016-07-08T15:03:00,2016-07-08T15:19:00,3028,34.0583191,-118.24609,3006,34.0455399,-118.25667,6158,30,One Way,Monthly Pass,"{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}","{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}"
2048276,960,2016-07-08T15:03:00,2016-07-08T15:19:00,3028,34.0583191,-118.24609,3006,34.0455399,-118.25667,6587,30,One Way,Monthly Pass,"{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}","{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}"
2048261,2100,2016-07-08T15:09:00,2016-07-08T15:44:00,3034,34.0420609,-118.26338,3065,34.0605583,-118.23833,5974,365,One Way,Flex Pass,"{'longitude': '-118.26338', 'latitude': '34.0420609', 'needs_recoding': False}","{'longitude': '-118.23833', 'latitude': '34.0605583', 'needs_recoding': False}"
2048258,600,2016-07-08T15:14:00,2016-07-08T15:24:00,3007,34.0504799,-118.25459,3075,34.0421104,-118.25619,6677,30,One Way,Monthly Pass,"{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}","{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}"
2048260,600,2016-07-08T15:14:00,2016-07-08T15:24:00,3007,34.0504799,-118.25459,3075,34.0421104,-118.25619,6565,30,One Way,Monthly Pass,"{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}","{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}"
2048256,420,2016-07-08T15:16:00,2016-07-08T15:23:00,3063,34.0491982,-118.25283,3008,34.0466118,-118.26273,6396,30,One Way,Monthly Pass,"{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}","{'longitude': '-118.26273', 'latitude': '34.0466118', 'needs_recoding': False}"
2048257,300,2016-07-08T15:16:00,2016-07-08T15:21:00,3062,34.0477486,-118.24317,3038,34.0468216,-118.24835,6203,30,One Way,Monthly Pass,"{'longitude': '-118.24317', 'latitude': '34.0477486', 'needs_recoding': False}","{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}"
2048249,480,2016-07-08T15:19:00,2016-07-08T15:27:00,3069,34.0508804,-118.24825,3035,34.0484009,-118.26095,6315,30,One Way,Monthly Pass,"{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}","{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}"
2048229,300,2016-07-08T15:24:00,2016-07-08T15:29:00,3052,34.0511017,-118.26456,3052,34.0511017,-118.26456,6110,365,Round Trip,Flex Pass,"{'longitude': '-118.26456', 'latitude': '34.0511017', 'needs_recoding': False}","{'longitude': '-118.26456', 'latitude': '34.0511017', 'needs_recoding': False}"
2048227,900,2016-07-08T15:27:00,2016-07-08T15:42:00,3028,34.0583191,-118.24609,3005,34.0485497,-118.25905,5948,365,One Way,Flex Pass,"{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}","{'longitude': '-118.25905', 'latitude': '34.0485497', 'needs_recoding': False}"
2048223,300,2016-07-08T15:28:00,2016-07-08T15:33:00,3069,34.0508804,-118.24825,3067,34.0451813,-118.25024,6293,30,One Way,Monthly Pass,"{'longitude': '-118.24825', 'latitude': '34.0508804', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
2048201,1200,2016-07-08T15:35:00,2016-07-08T15:55:00,3068,34.0531998,-118.25095,3042,34.0493011,-118.23881,6527,30,One Way,Monthly Pass,"{'longitude': '-118.25095', 'latitude': '34.0531998', 'needs_recoding': False}","{'longitude': '-118.23881', 'latitude': '34.0493011', 'needs_recoding': False}"
2048199,1020,2016-07-08T15:41:00,2016-07-08T15:58:00,3014,34.0566101,-118.23721,3016,34.0528984,-118.24156,5798,365,One Way,Flex Pass,"{'longitude': '-118.23721', 'latitude': '34.0566101', 'needs_recoding': False}","{'longitude': '-118.24156', 'latitude': '34.0528984', 'needs_recoding': False}"
2048200,240,2016-07-08T15:41:00,2016-07-08T15:45:00,3035,34.0484009,-118.26095,3052,34.0511017,-118.26456,5924,30,One Way,Monthly Pass,"{'longitude': '-118.26095', 'latitude': '34.0484009', 'needs_recoding': False}","{'longitude': '-118.26456', 'latitude': '34.0511017', 'needs_recoding': False}"
2048196,420,2016-07-08T15:52:00,2016-07-08T15:59:00,3006,34.0455399,-118.25667,3007,34.0504799,-118.25459,6192,30,One Way,Monthly Pass,"{'longitude': '-118.25667', 'latitude': '34.0455399', 'needs_recoding': False}","{'longitude': '-118.25459', 'latitude': '34.0504799', 'needs_recoding': False}"
2052846,2940,2016-07-08T15:53:00,2016-07-08T16:42:00,3060,34.0348816,-118.25769,3060,34.0348816,-118.25769,6283,30,Round Trip,Monthly Pass,"{'longitude': '-118.25769', 'latitude': '34.0348816', 'needs_recoding': False}","{'longitude': '-118.25769', 'latitude': '34.0348816', 'needs_recoding': False}"
2057605,4680,2016-07-08T15:56:00,2016-07-08T17:14:00,3055,34.0441589,-118.25158,3055,34.0441589,-118.25158,5847,30,Round Trip,Monthly Pass,"{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}","{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}"
2057604,4560,2016-07-08T15:59:00,2016-07-08T17:15:00,3055,34.0441589,-118.25158,3055,34.0441589,-118.25158,6461,30,Round Trip,Monthly Pass,"{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}","{'longitude': '-118.25158', 'latitude': '34.0441589', 'needs_recoding': False}"
2052840,1560,2016-07-08T16:05:00,2016-07-08T16:31:00,3028,34.0583191,-118.24609,3032,34.0498886,-118.25588,6469,365,One Way,Flex Pass,"{'longitude': '-118.24609', 'latitude': '34.0583191', 'needs_recoding': False}","{'longitude': '-118.25588', 'latitude': '34.0498886', 'needs_recoding': False}"
2052842,540,2016-07-08T16:05:00,2016-07-08T16:14:00,3019,34.0386086,-118.26086,3038,34.0468216,-118.24835,5784,365,One Way,Flex Pass,"{'longitude': '-118.26086', 'latitude': '34.0386086', 'needs_recoding': False}","{'longitude': '-118.24835', 'latitude': '34.0468216', 'needs_recoding': False}"
2052829,420,2016-07-08T16:07:00,2016-07-08T16:14:00,3075,34.0421104,-118.25619,3063,34.0491982,-118.25283,6291,365,One Way,Flex Pass,"{'longitude': '-118.25619', 'latitude': '34.0421104', 'needs_recoding': False}","{'longitude': '-118.25283', 'latitude': '34.0491982', 'needs_recoding': False}"
2052796,1140,2016-07-08T16:13:00,2016-07-08T16:32:00,3020,34.0310516,-118.26709,3067,34.0451813,-118.25024,6603,30,One Way,Monthly Pass,"{'longitude': '-118.26709', 'latitude': '34.0310516', 'needs_recoding': False}","{'longitude': '-118.25024', 'latitude': '34.0451813', 'needs_recoding': False}"
